,Num_Acc,mois,hrmn,lum,agg,int,atm,lat,long
31543,201800031544,12,1755,3,2,3,5.0,,
31544,201800031545,12,1950,5,1,6,1.0,48.80168,7.83548
31545,201800031546,12,2120,5,2,1,1.0,48.80433,7.78356
31546,201800031547,1,1620,1,1,1,2.0,46.86551,0.54477
31547,201800031548,3,215,3,2,6,1.0,46.85778,0.53811
31548,201800031549,5,2035,1,2,1,1.0,46.90892,0.42134
31549,201800031550,6,10,3,1,1,1.0,46.90962,0.5827
31550,201800031551,7,646,1,1,1,1.0,46.92506,0.59998
31551,201800031552,8,1915,1,1,2,1.0,46.874,0.57479
31552,201800031553,8,1400,1,1,1,1.0,46.9074,0.44186
31553,201800031554,9,2030,3,2,1,1.0,46.96979,0.68188
31554,201800031555,10,1125,1,1,1,1.0,46.91284,0.44589
31555,201800031556,6,1315,1,1,1,1.0,46.81463,0.36985
31556,201800031557,8,2345,3,1,2,1.0,46.81393,0.31658
31557,201800031558,8,1735,1,2,1,1.0,46.8126,0.41634
31558,201800031559,10,1925,3,1,1,1.0,46.84376,0.32494
31559,201800031560,11,1610,1,2,1,2.0,46.75602,0.48976
31560,201800031561,11,735,2,1,1,1.0,46.82999,0.3499
31561,201800031562,12,1600,1,1,1,1.0,46.76796,0.50201
31562,201800031563,12,800,2,1,1,9.0,46.83336,0.35217
31563,201800031564,2,1400,1,1,1,1.0,46.08355,5.84094
31564,201800031565,3,600,3,1,1,2.0,46.14206,6.14322
31565,201800031566,1,1700,1,2,1,1.0,45.52495,4.8876
31566,201800031567,1,313,3,2,1,1.0,45.44154,4.76754
31567,201800031568,3,1930,3,1,1,1.0,45.4131,4.77961
31568,201800031569,3,715,2,1,3,1.0,45.47793,4.99866
31569,201800031570,3,1730,1,1,1,1.0,45.42718,4.8017
31570,201800031571,3,710,2,2,1,2.0,45.45213,4.76724
31571,201800031572,4,1620,1,1,1,1.0,45.42163,4.9066
31572,201800031573,4,1645,1,2,9,1.0,45.47496,4.99885
31573,201800031574,5,2100,3,1,1,1.0,45.47594,4.95209
31574,201800031575,5,2000,2,2,9,3.0,45.48383,4.83252
31575,201800031576,5,707,1,1,1,1.0,45.48385,4.83256
31576,201800031577,6,950,1,2,2,1.0,45.49336,5.04674
31577,201800031578,6,650,1,1,1,1.0,45.52692,4.99969
31578,201800031579,7,920,1,2,9,1.0,45.38929,4.78243
31579,201800031580,7,1750,1,1,1,1.0,45.41631,4.76367
31580,201800031581,7,1610,1,2,1,1.0,45.39187,4.76784
31581,201800031582,8,845,1,2,3,8.0,45.43131,4.81884
31582,201800031583,9,1120,1,1,1,1.0,45.41468,4.79274
31583,201800031584,10,130,3,1,1,1.0,45.48848,4.82913
31584,201800031585,10,220,3,1,1,1.0,45.48743,4.83184
31585,201800031586,11,1000,1,1,3,2.0,,
31586,201800031587,12,1210,1,2,1,1.0,45.39075,4.78197
31587,201800031588,12,735,2,1,9,8.0,45.4894,4.82803
31588,201800031589,12,1950,3,2,1,2.0,45.43203,4.76913
31589,201800031590,1,1735,5,2,1,1.0,43.4932,6.35775
31590,201800031591,3,1555,1,1,1,1.0,43.46205,6.34405
31591,201800031592,6,1940,1,2,1,1.0,43.4932,6.35775
31592,201800031593,7,855,1,2,6,1.0,43.48905,6.35443
31593,201800031594,7,1900,1,1,3,1.0,43.54254,6.35833
31594,201800031595,7,235,3,1,1,1.0,43.49331,6.38445
31595,201800031596,7,1700,1,2,1,1.0,43.54047,6.37611
31596,201800031597,8,30,3,1,1,1.0,43.46254,6.30766
31597,201800031598,11,925,1,1,9,1.0,43.44136,6.31724
31598,201800031599,11,1605,1,2,1,1.0,43.49398,6.40147
31599,201800031600,4,1930,1,1,1,1.0,45.17234,0.45483
31600,201800031601,4,1800,1,1,2,1.0,45.11838,0.51507
31601,201800031602,6,1815,1,1,1,1.0,45.12713,0.64284
31602,201800031603,7,1645,1,1,1,1.0,45.1379,0.66533
31603,201800031604,7,1445,1,2,1,1.0,45.16252,0.5972
31604,201800031605,9,700,2,1,2,1.0,45.09157,0.50815
31605,201800031606,12,320,3,1,1,1.0,45.09483,0.44859
31606,201800031607,12,2020,3,1,1,3.0,45.17888,0.62052
31607,201800031608,1,1754,5,2,2,3.0,48.26318,7.44092
31608,201800031609,3,1010,1,2,1,1.0,48.25742,7.45393
31609,201800031610,4,1750,1,2,3,1.0,48.26342,7.43083
31610,201800031611,4,1334,1,2,1,8.0,48.25401,7.44512
31611,201800031612,5,950,1,1,6,1.0,48.24655,7.45917
31612,201800031613,6,1202,1,2,2,1.0,48.26285,7.43099
31613,201800031614,6,908,1,2,2,7.0,48.2605,7.45131
31614,201800031615,7,1911,1,2,3,1.0,48.26439,7.45877
31615,201800031616,7,1704,1,2,3,1.0,48.25833,7.44486
31616,201800031617,7,2048,1,2,2,1.0,,
31617,201800031618,9,1815,1,2,3,1.0,48.26268,7.45915
31618,201800031619,9,1036,1,2,3,7.0,48.265,7.43743
31619,201800031620,10,1510,1,2,2,1.0,48.25656,7.45652
31620,201800031621,10,1515,1,2,2,7.0,48.25653,7.45636
31621,201800031622,1,540,5,2,2,2.0,48.55443,7.76622
31622,201800031623,1,1900,5,2,1,2.0,48.61669,7.7321
31623,201800031624,1,1800,5,2,1,2.0,48.57957,7.77725
31624,201800031625,1,2240,5,2,1,8.0,48.60239,7.72248
31625,201800031626,1,430,5,2,1,1.0,48.61382,7.75338
31626,201800031627,1,950,1,2,1,1.0,48.56377,7.68953
31627,201800031628,1,630,3,2,1,1.0,48.49944,7.7753
31628,201800031629,1,2355,5,2,2,1.0,48.53912,7.71026
31629,201800031630,1,41,5,2,2,1.0,48.5689,7.75165
31630,201800031631,1,1009,1,2,9,1.0,48.59434,7.7001
31631,201800031632,1,1905,5,2,1,1.0,49.757,4.71254
31632,201800031633,1,1305,1,2,1,1.0,48.57872,7.7454
31633,201800031634,1,1810,5,2,3,2.0,48.58398,7.77469
31634,201800031635,1,1710,5,2,2,2.0,48.54068,7.76174
31635,201800031636,1,1900,5,2,1,2.0,48.59161,7.70659
31636,201800031637,1,2100,4,1,1,2.0,48.56083,7.77697
31637,201800031638,1,2130,5,2,1,1.0,48.58072,7.77175
31638,201800031639,1,1800,5,2,1,2.0,48.59376,7.77173
31639,201800031640,1,1110,1,2,1,2.0,48.57215,7.7369
31640,201800031641,1,1605,1,2,1,1.0,48.53591,7.76784
31641,201800031642,1,1830,5,2,1,2.0,48.5784,7.73128
31642,201800031643,1,1755,5,2,1,1.0,48.54336,7.71341
31643,201800031644,1,1220,1,2,1,2.0,48.60823,7.73138
31644,201800031645,1,1645,2,2,1,1.0,48.60789,7.73166
31645,201800031646,1,2050,5,2,3,1.0,48.5783,7.73877
31646,201800031647,1,1645,2,2,1,1.0,48.54895,7.74961
31647,201800031648,1,1750,5,2,2,2.0,48.59199,7.76947
31648,201800031649,1,2010,5,2,6,2.0,48.56053,7.69319
31649,201800031650,2,1900,5,2,1,2.0,48.56327,7.78826
31650,201800031651,2,1810,3,2,1,1.0,48.56592,7.74824
31651,201800031652,2,1110,1,2,1,1.0,48.54837,7.74867
31652,201800031653,2,1540,1,2,1,1.0,48.57871,7.76957
31653,201800031654,2,1750,5,2,1,1.0,48.60031,7.75428
31654,201800031655,2,320,5,2,2,1.0,48.58739,7.74786
31655,201800031656,2,810,1,2,1,1.0,48.60036,7.75661
31656,201800031657,2,1925,5,2,3,8.0,48.61865,7.73089
31657,201800031658,2,105,5,2,2,1.0,48.5859,7.77413
31658,201800031659,2,1150,1,2,2,1.0,48.57903,7.72793
31659,201800031660,2,1545,1,2,2,8.0,48.56765,7.75347
31660,201800031661,2,1900,5,2,3,1.0,48.58517,7.73274
31661,201800031662,2,1115,1,2,3,7.0,48.61431,7.74645
31662,201800031663,2,1640,1,2,2,1.0,48.5893,7.74986
31663,201800031664,2,1930,5,2,1,1.0,48.54464,7.77211
31664,201800031665,2,800,1,2,1,4.0,48.59016,7.70178
31665,201800031666,2,1700,1,2,1,1.0,48.58055,7.71897
31666,201800031667,2,1515,1,2,1,8.0,48.55489,7.75396
31667,201800031668,2,1910,4,2,1,8.0,48.58768,7.70154
31668,201800031669,3,1930,3,1,1,1.0,48.53859,7.73786
31669,201800031670,3,1450,1,2,3,1.0,48.59146,7.76918
31670,201800031671,3,1845,5,2,3,4.0,48.56778,7.7708
31671,201800031672,3,1950,5,2,1,8.0,48.62143,7.73084
31672,201800031673,3,1900,5,2,1,8.0,48.59668,7.74161
31673,201800031674,3,1730,1,2,3,1.0,48.6064,7.75024
31674,201800031675,3,550,5,2,4,2.0,48.57173,7.75493
31675,201800031676,3,900,1,2,1,1.0,48.57665,7.74139
31676,201800031677,3,100,5,2,1,1.0,48.56165,7.6958
31677,201800031678,3,1830,3,1,1,1.0,48.53846,7.73765
31678,201800031679,3,1930,5,2,1,1.0,48.56059,7.75281
31679,201800031680,3,755,1,2,3,2.0,48.57076,7.71009
31680,201800031681,3,800,1,2,3,8.0,48.55603,7.77313
31681,201800031682,3,1905,5,2,1,2.0,48.54438,7.73697
31682,201800031683,3,1210,1,2,3,1.0,48.57479,7.72598
31683,201800031684,3,1740,1,2,1,1.0,48.5843,7.74394
31684,201800031685,3,1220,1,2,3,8.0,48.57911,7.75548
31685,201800031686,3,2005,5,2,1,1.0,48.59884,7.7529
31686,201800031687,3,640,2,2,1,1.0,48.57782,7.73643
31687,201800031688,3,1930,5,2,1,4.0,48.53028,7.71226
31688,201800031689,3,2040,2,2,1,1.0,48.55478,7.76628
31689,201800031690,3,1900,1,2,3,1.0,48.58074,7.72763
31690,201800031691,3,1350,1,2,3,1.0,48.61081,7.76645
31691,201800031692,3,1610,1,2,1,1.0,48.62398,7.76848
31692,201800031693,3,1910,2,2,3,1.0,48.56449,7.76634
31693,201800031694,4,945,1,2,1,2.0,48.56334,7.77911
31694,201800031695,4,1430,1,2,3,1.0,48.57936,7.71444
31695,201800031696,4,1435,1,2,1,1.0,48.5643,7.70256
31696,201800031697,4,1930,1,1,3,1.0,48.63173,7.77658
31697,201800031698,4,810,1,2,3,2.0,48.60666,7.73586
31698,201800031699,4,1208,1,2,3,1.0,48.58197,7.77489
31699,201800031700,4,1230,1,2,1,1.0,48.56488,7.75235
31700,201800031701,4,1500,1,2,1,1.0,48.58901,7.73892
31701,201800031702,4,955,1,2,1,1.0,48.59223,7.74398
31702,201800031703,4,955,1,2,1,1.0,48.60728,7.76221
31703,201800031704,4,1105,1,2,1,1.0,48.6107,7.78231
31704,201800031705,4,1600,1,2,1,1.0,48.60503,7.74782
31705,201800031706,4,1425,1,2,1,1.0,48.55665,7.68511
31706,201800031707,4,1515,1,2,1,1.0,48.59979,7.78113
31707,201800031708,4,1955,2,2,3,1.0,48.57425,7.7709
31708,201800031709,4,858,1,2,1,1.0,48.56167,7.75221
31709,201800031710,4,1850,1,2,2,1.0,48.58719,7.69733
31710,201800031711,4,2245,3,2,1,1.0,48.54986,7.75505
31711,201800031712,4,810,1,2,1,1.0,48.58753,7.75807
31712,201800031713,4,1750,1,2,1,1.0,48.59559,7.77769
31713,201800031714,4,1540,1,2,1,1.0,48.60398,7.74937
31714,201800031715,4,1705,1,2,1,1.0,48.5618,7.7381
31715,201800031716,4,755,1,2,1,1.0,48.55521,7.76627
31716,201800031717,4,810,1,2,1,1.0,48.56791,7.75149
31717,201800031718,4,2025,2,1,2,1.0,48.62325,7.77163
31718,201800031719,4,1713,1,2,1,1.0,48.57548,7.77794
31719,201800031720,4,2130,4,2,1,1.0,48.56959,7.77594
31720,201800031721,4,1200,1,2,3,1.0,48.58558,7.7182
31721,201800031722,4,1405,1,2,2,1.0,48.58002,7.73567
31722,201800031723,4,1720,1,2,3,1.0,48.5491,7.75387
31723,201800031724,4,1340,1,2,1,1.0,48.58769,7.70149
31724,201800031725,4,1820,1,2,1,1.0,48.61557,7.73346
31725,201800031726,4,1440,1,2,3,1.0,48.57134,7.79546
31726,201800031727,4,1640,1,2,1,1.0,48.58402,7.73545
31727,201800031728,4,1850,1,2,1,7.0,48.59902,7.71296
31728,201800031729,4,50,4,2,1,1.0,48.26897,7.7101
31729,201800031730,4,1525,1,2,9,1.0,48.55712,7.74754
31730,201800031731,5,1000,1,2,2,1.0,48.5752,7.75343
31731,201800031732,5,1845,1,2,1,1.0,48.54873,7.75779
31732,201800031733,5,1955,2,2,2,7.0,48.59108,7.71585
31733,201800031734,5,1630,1,2,1,1.0,48.52859,7.77242
31734,201800031735,5,1455,1,2,2,1.0,48.55517,7.7374
31735,201800031736,5,1405,1,1,1,8.0,48.62366,7.74824
31736,201800031737,5,1745,1,2,3,1.0,48.51733,7.72007
31737,201800031738,5,1000,1,2,1,8.0,48.56278,7.74362
31738,201800031739,5,1200,1,2,9,8.0,48.57113,7.73598
31739,201800031740,5,1750,1,2,9,1.0,48.5097,7.72949
31740,201800031741,5,1755,1,2,9,1.0,48.60629,7.75009
31741,201800031742,5,1830,1,2,6,1.0,48.63084,7.76449
31742,201800031743,5,1700,1,2,9,1.0,48.57938,7.71543
31743,201800031744,5,1730,1,2,9,8.0,48.60282,7.71095
31744,201800031745,5,1815,1,2,1,1.0,48.57178,7.75591
31745,201800031746,5,1255,1,2,3,1.0,48.58556,7.74746
31746,201800031747,5,1000,1,2,3,1.0,48.58703,7.74653
31747,201800031748,5,1740,1,2,1,1.0,48.55881,7.69814
31748,201800031749,5,830,1,2,1,1.0,48.61761,7.78833
31749,201800031750,5,2140,3,1,1,1.0,48.5386,7.73765
31750,201800031751,5,1310,1,2,1,1.0,48.60035,7.78041
31751,201800031752,5,1535,1,2,3,1.0,48.58096,7.69617
31752,201800031753,5,1020,1,2,6,1.0,48.58314,7.77873
31753,201800031754,5,1210,1,2,3,1.0,48.56829,7.7544
31754,201800031755,5,1600,1,2,3,1.0,48.57458,7.76673
31755,201800031756,5,1255,1,2,1,1.0,48.54905,7.76859
31756,201800031757,5,2320,5,2,3,1.0,48.60328,7.72116
31757,201800031758,5,1215,1,2,1,1.0,48.59018,7.74398
31758,201800031759,5,2310,5,2,2,3.0,48.62329,7.73044
31759,201800031760,6,340,5,2,3,1.0,48.56545,7.75951
31760,201800031761,6,1540,1,2,3,1.0,48.61317,7.71605
31761,201800031762,6,2240,3,2,1,1.0,48.57822,7.7073
31762,201800031763,6,230,5,2,1,1.0,48.59423,7.71124
31763,201800031764,6,2235,5,2,3,1.0,48.5941,7.70788
31764,201800031765,6,1505,1,2,3,1.0,48.58603,7.737
31765,201800031766,6,840,1,2,1,8.0,48.57857,7.7104
31766,201800031767,6,1040,1,2,1,8.0,48.5669,7.70446
31767,201800031768,6,1520,1,2,1,1.0,48.60796,7.73372
31768,201800031769,6,1615,1,2,3,1.0,48.57319,7.75024
31769,201800031770,6,1815,1,2,3,1.0,48.56745,7.76252
31770,201800031771,6,545,2,2,1,1.0,48.58708,7.78547
31771,201800031772,6,1320,1,2,1,1.0,48.58154,7.76826
31772,201800031773,6,110,5,2,3,1.0,48.60422,7.7478
31773,201800031774,6,1410,1,1,3,1.0,48.51252,7.71778
31774,201800031775,6,1800,1,2,1,8.0,48.57552,7.75578
31775,201800031776,6,2050,1,2,1,2.0,48.56961,7.73322
31776,201800031777,6,1135,1,2,1,8.0,48.54694,7.73998
31777,201800031778,6,1905,1,2,3,1.0,48.59089,7.74624
31778,201800031779,6,1140,1,2,1,1.0,48.51526,7.71234
31779,201800031780,6,910,1,2,1,1.0,48.58125,7.73673
31780,201800031781,6,1245,1,2,1,1.0,48.5453,7.73839
31781,201800031782,6,1800,1,2,3,1.0,48.61249,7.76727
31782,201800031783,6,940,1,2,1,1.0,48.5642,7.70684
31783,201800031784,6,1815,1,2,3,1.0,48.61319,7.71588
31784,201800031785,6,2240,5,2,3,1.0,48.57092,7.79535
31785,201800031786,6,730,1,2,1,1.0,48.57472,7.76329
31786,201800031787,6,1040,1,2,1,1.0,48.59962,7.76814
31787,201800031788,6,1610,1,2,3,1.0,48.61013,7.73975
31788,201800031789,6,1305,1,1,1,1.0,48.6037,7.75172
31789,201800031790,6,1900,1,2,3,1.0,48.61085,7.7352
31790,201800031791,6,1640,1,2,3,1.0,48.5822,7.71586
31791,201800031792,6,1845,1,2,1,1.0,48.60782,7.7606
31792,201800031793,6,1925,1,2,3,1.0,48.54965,7.68602
31793,201800031794,6,1555,1,2,1,7.0,48.57018,7.73764
31794,201800031795,6,1815,1,2,1,1.0,48.5909,7.76493
31795,201800031796,6,1200,1,2,1,6.0,48.55682,7.74736
31796,201800031797,6,1225,1,2,6,1.0,48.59312,7.6947
31797,201800031798,5,2015,1,2,1,1.0,48.55798,7.74851
31798,201800031799,6,50,3,1,1,1.0,48.53866,7.74527
31799,201800031800,6,1120,1,2,3,1.0,48.60005,7.77966
31800,201800031801,6,2020,1,2,1,1.0,48.63133,7.76409
31801,201800031802,6,2050,2,2,1,1.0,48.61716,7.75406
31802,201800031803,6,2145,2,2,3,1.0,48.62136,7.75514
31803,201800031804,7,1910,1,2,1,1.0,48.54035,7.73437
31804,201800031805,7,815,1,2,3,1.0,48.60844,7.71802
31805,201800031806,7,1750,1,2,3,1.0,48.53321,7.78231
31806,201800031807,7,1820,1,2,1,1.0,48.56885,7.77709
31807,201800031808,7,2350,5,2,1,1.0,48.60489,7.75925
31808,201800031809,7,1605,1,2,1,1.0,48.61002,7.78396
31809,201800031810,7,1835,1,2,1,2.0,48.59374,7.742
31810,201800031811,7,2120,1,1,1,1.0,48.55469,7.79589
31811,201800031812,7,1200,1,2,3,1.0,48.51887,7.77663
31812,201800031813,7,525,2,2,1,1.0,48.56899,7.77713
31813,201800031814,7,1430,1,2,6,1.0,48.5895,7.78158
31814,201800031815,7,630,1,2,3,1.0,48.5744,7.76726
31815,201800031816,7,1800,1,2,1,1.0,48.57414,7.74084
31816,201800031817,7,1940,1,2,3,1.0,48.59374,7.79535
31817,201800031818,7,1355,1,2,1,1.0,48.55554,7.76988
31818,201800031819,7,845,1,2,1,1.0,48.54163,7.74018
31819,201800031820,7,1210,1,2,1,1.0,48.56842,7.68749
31820,201800031821,7,1810,1,2,1,1.0,48.57866,7.7106
31821,201800031822,7,1115,1,2,1,1.0,48.57349,7.80107
31822,201800031823,7,1245,1,2,3,1.0,48.6141,7.75212
31823,201800031824,7,2000,1,2,3,1.0,48.61608,7.75021
31824,201800031825,7,600,1,2,1,1.0,48.57847,7.7469
31825,201800031826,7,645,1,2,1,1.0,48.54754,7.76978
31826,201800031827,7,1229,1,2,1,1.0,48.59514,7.75831
31827,201800031828,7,1846,1,2,3,1.0,48.5783,7.70735
31828,201800031829,7,1640,1,2,1,1.0,48.5922,7.74413
31829,201800031830,7,2330,5,2,1,1.0,48.5944,7.70007
31830,201800031831,7,2335,5,2,2,1.0,48.619,7.73158
31831,201800031832,7,1900,1,2,1,1.0,48.59118,7.76627
31832,201800031833,7,2128,2,2,1,1.0,48.61457,7.74395
31833,201800031834,7,1605,1,2,1,1.0,48.58609,7.74053
31834,201800031835,7,1810,1,2,1,1.0,48.58364,7.73547
31835,201800031836,7,1820,1,2,1,1.0,48.5745,7.72494
31836,201800031837,7,2000,1,2,3,1.0,48.61372,7.76623
31837,201800031838,7,1610,1,2,1,1.0,48.57493,7.75447
31838,201800031839,7,945,1,2,1,1.0,48.58776,7.75775
31839,201800031840,7,1110,1,2,3,1.0,48.59093,7.7466
31840,201800031841,7,1145,1,2,1,1.0,48.55492,7.75397
31841,201800031842,7,1030,1,2,1,1.0,48.55482,7.7395
31842,201800031843,7,1145,1,2,1,1.0,48.55102,7.75104
31843,201800031844,7,1600,1,1,1,1.0,48.61962,7.769
31844,201800031845,7,2000,1,2,1,1.0,48.589,7.75355
31845,201800031846,7,620,2,2,2,1.0,48.57449,7.73802
31846,201800031847,7,1630,1,2,1,1.0,48.62762,7.75926
31847,201800031848,7,1635,1,2,3,1.0,48.56458,7.76049
31848,201800031849,7,2210,5,2,1,1.0,48.5427,7.77364
31849,201800031850,7,1205,1,2,3,1.0,48.60999,7.75045
31850,201800031851,7,1435,1,2,3,1.0,48.5543,7.75976
31851,201800031852,8,2145,5,2,1,2.0,48.61891,7.73165
31852,201800031853,8,940,1,2,3,1.0,48.57116,7.75647
31853,201800031854,8,1315,1,2,1,1.0,48.55691,7.6926
31854,201800031855,8,1535,1,2,1,1.0,48.57348,7.80107
31855,201800031856,8,1620,1,2,1,1.0,48.60093,7.76875
31856,201800031857,8,2230,4,2,1,1.0,48.58438,7.69228
31857,201800031858,8,2300,5,2,1,1.0,48.53731,7.77297
31858,201800031859,8,1235,1,2,1,1.0,48.59117,7.70327
31859,201800031860,8,1745,1,2,1,1.0,48.61426,7.74628
31860,201800031861,8,1300,1,2,3,1.0,48.58407,7.74721
31861,201800031862,8,1440,1,2,3,1.0,48.58097,7.7698
31862,201800031863,8,1600,1,2,3,1.0,48.57385,7.71945
31863,201800031864,8,2325,5,2,1,1.0,48.56426,7.70768
31864,201800031865,8,1730,1,2,1,1.0,48.56631,7.77314
31865,201800031866,8,1036,1,2,3,1.0,48.59784,7.71454
31866,201800031867,8,1915,1,2,1,1.0,48.56902,7.73492
31867,201800031868,8,1110,1,2,1,1.0,48.59678,7.77669
31868,201800031869,8,1830,1,2,1,1.0,48.58059,7.73117
31869,201800031870,8,30,5,2,3,1.0,48.54824,7.75791
31870,201800031871,8,1305,1,2,3,1.0,48.62016,7.73131
31871,201800031872,8,450,5,2,1,1.0,48.59108,7.70961
31872,201800031873,8,1008,1,2,3,1.0,48.58536,7.78018
31873,201800031874,8,1750,1,2,1,1.0,48.59062,7.69701
31874,201800031875,8,1635,1,2,3,1.0,48.55689,7.71355
31875,201800031876,8,20,5,2,1,1.0,48.59245,7.71676
31876,201800031877,8,1725,1,2,1,1.0,48.58381,7.73756
31877,201800031878,8,40,3,2,1,1.0,48.55734,7.70851
31878,201800031879,8,100,5,2,1,1.0,48.60177,7.70187
31879,201800031880,8,1635,1,2,1,1.0,48.56569,7.73865
31880,201800031881,8,1830,1,2,1,1.0,48.57818,7.70696
31881,201800031882,8,1920,1,2,3,8.0,48.59173,7.74383
31882,201800031883,8,1450,1,2,1,1.0,48.56944,7.71052
31883,201800031884,8,550,2,2,1,1.0,48.58337,7.77178
31884,201800031885,8,2000,2,2,1,1.0,48.54899,7.77078
31885,201800031886,8,1725,1,2,2,1.0,48.59037,7.72875
31886,201800031887,8,2350,5,2,3,1.0,48.61613,7.73209
31887,201800031888,8,730,1,2,3,1.0,48.55702,7.68216
31888,201800031889,8,500,5,2,3,1.0,48.55463,7.76645
31889,201800031890,8,1710,1,2,1,1.0,48.57985,7.75033
31890,201800031891,8,1050,1,2,1,1.0,48.57221,7.75211
31891,201800031892,8,1610,1,1,1,1.0,48.52972,7.74119
31892,201800031893,8,2000,2,1,1,2.0,48.62484,7.77459
31893,201800031894,7,1401,1,2,1,2.0,48.59004,7.76739
31894,201800031895,7,1730,1,2,3,2.0,48.60022,7.69635
31895,201800031896,7,2135,5,2,1,2.0,48.59105,7.7463
31896,201800031897,7,2205,5,2,1,2.0,48.56625,7.70141
31897,201800031898,9,1120,1,1,1,1.0,48.51249,7.71843
31898,201800031899,9,1810,1,2,1,1.0,48.5905,7.69699
31899,201800031900,9,1510,1,2,1,2.0,48.60333,7.72122
31900,201800031901,9,1735,1,2,1,2.0,48.57949,7.7126
31901,201800031902,9,1900,1,2,1,1.0,48.55456,7.67712
31902,201800031903,9,2000,2,2,3,1.0,48.59959,7.71237
31903,201800031904,9,737,1,2,3,1.0,48.57491,7.76264
31904,201800031905,9,1145,1,2,1,1.0,48.58273,7.73298
31905,201800031906,9,1420,1,2,9,1.0,48.59803,7.72563
31906,201800031907,9,2315,5,2,1,1.0,48.60956,7.76522
31907,201800031908,9,835,1,2,3,1.0,48.61097,7.78427
31908,201800031909,9,1605,1,2,3,1.0,48.60138,7.73886
31909,201800031910,9,1820,1,2,3,1.0,48.6095,7.75365
31910,201800031911,9,115,5,1,1,1.0,48.55618,7.77319
31911,201800031912,9,1650,1,2,3,1.0,48.5479,7.75797
31912,201800031913,9,2110,5,2,3,1.0,48.58938,7.74923
31913,201800031914,9,2035,5,2,1,1.0,48.5451,7.7681
31914,201800031915,9,757,1,2,1,1.0,48.55113,7.6902
31915,201800031916,9,2000,2,2,1,1.0,48.58394,7.73424
31916,201800031917,9,755,1,2,1,1.0,48.58832,7.7721
31917,201800031918,9,827,1,2,1,7.0,48.55176,7.76226
31918,201800031919,9,1215,1,2,1,1.0,48.59071,7.70303
31919,201800031920,9,1745,2,2,1,1.0,48.59098,7.70293
31920,201800031921,9,1415,1,2,3,1.0,48.53556,7.78638
31921,201800031922,9,1413,1,2,3,1.0,48.57745,7.76647
31922,201800031923,9,1630,1,2,3,1.0,48.61215,7.75516
31923,201800031924,9,940,1,2,1,7.0,48.59775,7.76631
31924,201800031925,9,1800,1,2,1,1.0,48.56967,7.77849
31925,201800031926,9,830,1,2,1,1.0,48.606,7.75376
31926,201800031927,9,855,1,2,3,1.0,48.58386,7.75608
31927,201800031928,9,750,1,2,3,1.0,48.58649,7.77478
31928,201800031929,9,910,1,2,3,1.0,48.60293,7.72122
31929,201800031930,9,940,1,2,3,1.0,48.59459,7.6999
31930,201800031931,9,1820,1,2,1,1.0,48.61005,7.72957
31931,201800031932,9,2210,5,2,1,1.0,48.54518,7.7724
31932,201800031933,9,1105,1,2,1,1.0,43.29509,5.50371
31933,201800031934,9,1605,1,2,1,2.0,48.55003,7.71017
31934,201800031935,9,1620,1,2,1,2.0,48.58108,7.73437
31935,201800031936,9,230,5,2,3,1.0,48.56426,7.70774
31936,201800031937,9,948,1,2,1,1.0,48.57948,7.76965
31937,201800031938,9,1530,1,2,1,1.0,48.56922,7.76374
31938,201800031939,9,1745,1,2,3,1.0,48.58549,7.73592
31939,201800031940,9,845,1,2,3,1.0,48.58389,7.69258
31940,201800031941,9,1450,1,2,1,1.0,48.57519,7.7544
31941,201800031942,9,1450,1,2,1,1.0,48.56171,7.69709
31942,201800031943,9,1730,1,2,3,1.0,48.55437,7.67724
31943,201800031944,9,1720,1,2,1,7.0,48.60832,7.70958
31944,201800031945,9,1740,1,2,1,1.0,48.58676,7.69646
31945,201800031946,9,750,1,2,3,1.0,48.59562,7.7865
31946,201800031947,9,1500,1,2,1,1.0,48.5874,7.74786
31947,201800031948,9,938,1,2,3,1.0,48.56929,7.76379
31948,201800031949,9,1845,2,1,1,1.0,48.63095,7.76454
31949,201800031950,10,720,1,2,3,1.0,48.59146,7.71178
31950,201800031951,9,1600,1,2,3,1.0,48.58811,7.75709
31951,201800031952,10,1210,1,2,1,1.0,48.5636,7.6894
31952,201800031953,10,830,1,2,1,8.0,48.59319,7.75268
31953,201800031954,10,1000,1,2,3,8.0,48.59096,7.74627
31954,201800031955,10,2107,5,2,3,1.0,48.56878,7.77059
31955,201800031956,10,2030,4,2,1,1.0,48.5979,7.75432
31956,201800031957,10,1000,1,2,1,1.0,48.58788,7.73778
31957,201800031958,10,1617,1,2,1,1.0,48.60685,7.74906
31958,201800031959,10,1850,2,2,9,1.0,48.59139,7.74388
31959,201800031960,10,1833,2,2,3,1.0,48.53033,7.71982
31960,201800031961,10,215,5,2,1,1.0,48.59665,7.74162
31961,201800031962,10,935,1,2,3,1.0,48.60067,7.70525
31962,201800031963,10,1815,1,2,3,1.0,48.54669,7.75541
31963,201800031964,10,1645,1,2,1,1.0,48.5669,7.75195
31964,201800031965,10,816,1,2,1,8.0,48.57883,7.74211
31965,201800031966,10,1150,1,2,3,1.0,48.57492,7.76251
31966,201800031967,10,1835,2,2,1,1.0,48.57337,7.71935
31967,201800031968,10,840,1,2,1,5.0,48.57476,7.76707
31968,201800031969,10,1540,1,2,1,1.0,48.58354,7.69442
31969,201800031970,10,1610,1,2,1,1.0,48.59516,7.75831
