Num_Acc,catv,obs,obsm,manv
201800055160,07,00,1,01
201800055161,07,00,1,01
201800055162,07,14,2,02
201800055162,10,00,2,23
201800055163,07,00,2,02
201800055163,30,00,2,02
201800055164,07,00,2,22
201800055164,32,00,2,18
201800055165,07,01,1,14
201800055165,07,00,2,01
201800055166,07,00,2,02
201800055166,32,00,2,02
201800055167,10,00,1,04
201800055168,07,00,2,01
201800055168,07,04,2,14
201800055169,07,09,0,13
201800055170,34,01,0,14
201800055171,10,00,1,01
201800055172,07,00,2,15
201800055172,33,00,2,07
201800055173,10,00,1,01
201800055174,07,01,1,20
201800055175,07,00,2,01
201800055175,07,00,2,15
201800055176,30,00,1,01
201800055177,07,00,2,01
201800055177,33,00,2,09
201800055178,34,00,2,02
201800055178,07,00,2,02
201800055179,34,08,1,07
201800055180,33,01,0,01
201800055181,07,00,2,10
201800055181,33,00,2,01
201800055182,33,00,2,01
201800055182,07,00,2,10
201800055183,33,00,1,01
201800055184,33,00,1,05
201800055185,07,01,1,01
201800055185,07,00,2,24
201800055186,07,01,2,05
201800055186,07,00,2,15
201800055187,07,09,0,13
201800055188,07,00,2,02
201800055188,07,00,2,23
201800055188,07,00,2,23
201800055189,33,00,2,05
201800055189,07,00,2,15
201800055190,07,00,1,01
201800055191,02,00,2,02
201800055191,10,00,2,23
201800055192,07,00,2,10
201800055192,33,00,2,01
201800055193,07,00,1,01
201800055194,33,06,2,17
201800055194,07,00,2,15
201800055195,07,00,1,01
201800055196,07,00,2,01
201800055196,07,00,2,01
201800055197,07,00,2,22
201800055197,01,01,2,17
201800055198,10,00,1,01
201800055199,10,00,1,04
201800055200,01,00,2,01
201800055200,07,00,2,01
201800055201,37,00,2,01
201800055201,99,00,2,19
201800055202,07,00,2,23
201800055202,01,01,2,07
201800055203,34,14,0,13
201800055204,07,00,1,01
201800055205,07,00,2,01
201800055205,07,00,2,01
201800055206,31,12,0,14
201800055207,07,00,2,15
201800055207,33,15,2,05
201800055208,10,00,2,13
201800055208,01,00,2,01
201800055209,07,04,0,13
201800055210,01,00,1,01
201800055211,33,00,2,03
201800055211,07,00,2,11
201800055211,07,00,2,01
201800055212,07,00,2,15
201800055212,07,00,2,01
201800055213,07,00,1,23
201800055214,07,08,0,07
201800055215,33,14,0,16
201800055216,30,00,2,01
201800055216,17,00,2,10
201800055217,07,08,0,13
201800055218,31,00,0,01
201800055219,07,00,2,12
201800055219,34,00,2,03
201800055220,07,00,2,02
201800055220,07,00,2,02
201800055220,07,00,2,02
201800055221,31,00,0,01
201800055222,07,00,2,02
201800055222,07,00,2,02
201800055223,07,04,2,01
201800055223,07,00,2,01
201800055224,33,00,2,03
201800055224,07,00,2,12
201800055225,07,00,2,02
201800055225,07,04,2,02
201800055226,34,00,2,23
201800055226,07,00,2,02
201800055226,07,00,2,23
201800055227,33,00,2,03
201800055227,07,00,2,01
201800055228,31,00,0,01
201800055229,07,00,2,13
201800055229,07,00,2,01
201800055230,07,04,0,14
201800055231,07,00,2,01
201800055231,34,00,2,01
201800055232,07,00,2,11
201800055232,31,00,2,01
201800055233,07,00,2,01
201800055233,07,00,2,01
201800055234,10,00,2,01
201800055234,07,00,2,01
201800055234,07,00,2,11
201800055235,07,00,2,01
201800055235,14,00,2,01
201800055235,07,00,2,01
201800055236,07,00,0,01
201800055237,34,00,2,03
201800055237,33,00,2,03
201800055238,31,00,2,03
201800055238,07,00,2,12
201800055239,07,00,2,01
201800055239,07,00,2,01
201800055239,07,00,2,01
201800055239,07,00,2,01
201800055240,07,00,2,12
201800055240,31,00,2,03
201800055241,31,00,2,01
201800055241,10,00,2,01
201800055242,07,00,2,01
201800055242,10,00,2,12
201800055242,32,00,2,03
201800055242,07,00,2,01
201800055243,31,00,2,01
201800055243,07,00,2,23
201800055244,33,00,2,11
201800055244,07,00,2,01
201800055245,10,00,2,01
201800055245,10,00,2,14
201800055245,10,00,2,01
201800055245,33,00,2,03
201800055246,10,00,2,12
201800055246,07,00,2,01
201800055246,10,00,2,01
201800055246,32,00,2,03
201800055247,07,00,2,01
201800055247,31,00,2,01
201800055247,07,00,2,01
201800055248,07,00,2,01
201800055248,07,04,2,01
201800055248,33,00,2,03
201800055249,07,00,2,01
201800055249,07,00,2,01
201800055249,07,00,2,01
201800055249,07,00,2,01
201800055250,10,00,2,11
201800055250,34,00,2,01
201800055251,31,00,2,01
201800055251,07,00,2,12
201800055252,07,00,2,01
201800055252,31,00,2,13
201800055253,31,00,2,01
201800055253,07,00,2,12
201800055254,07,00,2,01
201800055254,07,00,2,01
201800055255,07,00,2,12
201800055255,32,00,2,01
201800055256,07,00,2,01
201800055256,07,00,2,01
201800055257,07,00,2,01
201800055257,07,00,2,01
201800055258,07,00,2,01
201800055258,10,00,2,01
201800055258,07,00,2,01
201800055259,32,00,0,01
201800055260,07,00,2,01
201800055260,10,00,2,01
201800055261,31,00,0,01
201800055262,33,00,0,01
201800055263,33,00,0,02
201800055264,07,00,2,12
201800055264,32,00,2,03
201800055265,07,00,2,01
201800055265,10,00,2,01
201800055265,10,00,2,01
201800055266,07,00,2,01
201800055266,31,00,2,03
201800055266,07,00,2,01
201800055267,31,00,0,03
201800055268,07,00,2,01
201800055268,33,00,2,03
201800055269,07,00,2,01
201800055269,07,00,2,01
201800055269,07,00,2,01
201800055270,07,00,2,01
201800055270,14,00,2,12
201800055271,07,04,0,14
201800055272,33,00,0,01
201800055273,10,00,2,01
201800055273,07,00,2,23
201800055274,10,00,2,14
201800055274,33,00,2,01
201800055275,33,04,0,13
201800055276,07,04,2,01
201800055276,14,00,2,12
201800055276,07,00,2,01
201800055277,15,00,2,02
201800055277,07,00,2,23
201800055277,07,00,2,23
201800055277,07,00,2,23
201800055278,07,00,2,02
201800055278,33,00,2,02
201800055279,07,00,2,02
201800055279,10,00,2,02
201800055279,07,00,2,02
201800055280,10,00,2,01
201800055280,10,00,2,01
201800055280,07,04,2,13
201800055280,07,00,2,01
201800055281,33,00,0,01
201800055282,07,00,2,12
201800055282,33,00,2,03
201800055283,07,00,2,17
201800055283,07,00,2,01
201800055284,10,00,2,23
201800055284,07,00,2,02
201800055285,07,04,0,13
201800055286,31,00,2,02
201800055286,07,00,2,02
201800055287,10,00,9,23
201800055287,02,00,2,05
201800055288,07,00,2,02
201800055288,07,00,2,02
201800055288,07,00,2,02
201800055289,10,00,2,02
201800055289,34,00,2,02
201800055290,34,00,2,02
201800055290,07,00,2,02
201800055291,33,00,2,02
201800055291,07,00,2,02
201800055292,07,00,2,12
201800055292,34,00,2,03
201800055292,34,00,2,03
201800055293,07,00,2,02
201800055293,07,00,0,23
201800055294,07,00,2,01
201800055294,13,00,2,12
201800055295,14,00,2,01
201800055295,13,00,2,01
201800055295,34,00,2,09
201800055296,07,00,2,01
201800055296,33,00,2,03
201800055297,07,00,2,11
201800055297,33,04,2,03
201800055298,10,00,2,01
201800055298,07,00,2,23
201800055299,33,00,2,01
201800055299,07,00,2,23
201800055300,33,00,2,01
201800055300,07,00,2,12
201800055301,07,00,2,02
201800055301,07,00,2,02
201800055301,07,00,2,02
201800055302,07,00,2,11
201800055302,10,00,2,01
201800055303,07,00,2,02
201800055303,07,00,2,02
201800055304,07,00,2,02
201800055304,07,00,2,23
201800055305,10,00,2,02
201800055305,32,00,2,02
201800055305,10,00,2,02
201800055306,07,00,2,11
201800055306,34,00,2,03
201800055307,07,00,2,01
201800055307,31,00,2,03
201800055308,10,00,2,01
201800055308,07,00,2,01
201800055308,10,00,2,01
201800055308,32,00,2,01
201800055309,33,00,0,03
201800055310,07,00,2,11
201800055310,31,00,2,03
201800055311,33,00,2,03
201800055311,07,00,2,12
201800055312,07,00,2,01
201800055312,10,00,2,01
201800055312,07,00,2,01
201800055312,07,00,2,01
201800055312,07,00,2,01
201800055312,07,00,2,01
201800055313,07,03,0,14
201800055314,33,00,2,02
201800055314,10,00,2,02
201800055315,33,00,0,03
201800055316,10,00,2,11
201800055316,31,00,2,01
201800055317,33,00,2,01
201800055317,07,00,2,12
201800055318,07,00,2,02
201800055318,31,00,2,09
201800055319,07,00,2,02
201800055319,07,00,2,02
201800055320,07,00,2,02
201800055320,31,00,2,02
201800055321,07,00,2,01
201800055321,07,04,0,12
201800055322,10,00,2,09
201800055322,07,00,2,01
201800055322,07,00,2,01
201800055323,34,00,0,03
201800055324,07,00,2,11
201800055324,10,00,2,01
201800055324,32,00,2,03
201800055325,07,00,2,02
201800055325,07,00,2,02
201800055326,31,04,0,13
201800055327,33,00,2,13
201800055327,07,00,2,23
201800055328,32,00,2,02
201800055328,10,00,2,02
201800055329,07,04,2,14
201800055329,14,00,2,11
201800055330,07,00,2,02
201800055330,10,00,2,02
201800055330,07,00,2,02
201800055331,07,00,2,12
201800055331,34,00,2,03
201800055332,07,00,2,01
201800055332,34,00,2,03
201800055332,02,00,2,14
201800055332,07,00,2,01
201800055333,10,00,2,17
201800055333,32,00,2,01
201800055334,14,00,2,12
201800055334,07,00,2,01
201800055334,10,00,2,01
201800055335,33,00,2,01
201800055335,07,00,2,01
201800055336,32,00,2,03
201800055336,07,00,2,01
201800055336,33,00,2,03
201800055337,07,00,2,11
201800055337,31,00,2,03
201800055338,33,00,2,03
201800055338,07,00,2,11
201800055339,33,00,2,03
201800055339,31,00,2,03
201800055340,31,00,2,01
201800055340,07,00,2,01
201800055341,31,00,2,03
201800055341,33,00,2,03
201800055341,07,00,2,01
201800055342,10,00,2,22
201800055342,33,00,2,03
201800055342,10,00,2,23
201800055343,07,00,2,01
201800055343,31,00,2,01
201800055344,34,00,2,01
201800055344,07,00,2,01
201800055345,07,00,2,12
201800055345,31,00,2,03
201800055346,15,00,2,12
201800055346,07,00,2,01
201800055346,07,04,2,01
201800055347,07,00,2,12
201800055347,33,00,2,03
201800055348,07,00,2,01
201800055348,07,00,2,01
201800055349,07,00,2,23
201800055349,07,00,2,01
201800055349,07,00,2,01
201800055350,07,00,2,11
201800055350,33,00,2,03
201800055351,07,00,2,12
201800055351,33,00,2,03
201800055352,07,00,2,02
201800055352,07,00,2,02
201800055353,31,00,2,03
201800055353,07,00,2,01
201800055353,07,00,2,12
201800055354,07,00,2,12
201800055354,33,00,2,01
201800055354,07,00,2,01
201800055355,33,00,2,03
201800055355,07,00,2,12
201800055356,07,00,2,03
201800055356,31,00,2,23
201800055357,34,00,2,03
201800055357,07,00,2,12
201800055358,33,00,0,01
201800055359,31,00,2,01
201800055359,07,00,2,11
201800055360,07,00,2,11
201800055360,07,00,2,01
201800055360,34,04,2,17
201800055361,07,00,2,12
201800055361,31,00,2,03
201800055362,07,00,2,01
201800055362,07,00,2,12
201800055362,33,00,2,03
201800055363,07,00,2,02
201800055363,07,00,2,02
201800055364,07,00,2,02
201800055364,07,00,2,02
201800055364,07,00,2,02
201800055365,10,00,2,02
201800055365,07,00,2,02
201800055365,07,00,2,02
201800055366,07,00,2,01
201800055366,07,00,2,01
201800055367,32,00,2,01
201800055367,07,00,2,11
201800055368,33,00,2,03
201800055368,07,00,2,12
201800055369,32,00,0,03
201800055370,32,00,2,03
201800055370,07,00,2,12
201800055371,33,00,0,01
201800055372,07,00,2,01
201800055372,34,00,2,03
201800055372,10,00,2,23
201800055373,07,00,2,01
201800055373,07,00,2,01
201800055374,07,00,2,13
201800055374,31,00,2,21
201800055375,02,00,2,03
201800055375,07,00,2,11
201800055376,10,00,2,12
201800055376,33,00,2,03
201800055377,07,00,2,13
201800055377,07,00,2,01
201800055378,07,00,2,12
201800055378,31,00,2,01
201800055379,10,00,2,01
201800055379,33,00,2,01
201800055380,10,00,2,01
201800055380,07,00,2,11
201800055380,33,00,2,01
201800055381,33,00,0,03
201800055382,07,01,2,23
201800055382,33,01,2,01
201800055383,31,00,2,03
201800055383,07,00,2,11
201800055383,31,00,2,01
201800055384,34,03,0,01
201800055385,07,00,2,01
201800055385,07,00,2,11
201800055386,07,00,2,23
201800055386,07,00,2,01
201800055387,33,00,0,01
201800055388,33,00,2,03
201800055388,07,00,2,11
201800055388,07,00,2,01
201800055389,32,00,2,01
201800055389,07,00,2,01
201800055390,07,00,2,12
201800055390,33,00,2,03
201800055391,33,00,2,03
201800055391,07,00,2,01
201800055391,10,00,2,01
201800055392,33,00,2,03
201800055392,07,00,2,01
201800055393,33,00,0,01
201800055394,33,00,2,03
201800055394,07,00,2,11
201800055395,07,00,2,02
201800055395,02,00,2,02
201800055396,31,00,2,02
201800055396,07,00,2,02
201800055397,30,00,2,03
201800055397,07,00,2,11
201800055398,07,00,2,02
201800055398,07,00,2,02
201800055399,33,00,2,02
201800055399,07,00,2,02
201800055400,14,00,2,01
201800055400,07,00,2,02
201800055400,17,00,2,02
201800055401,07,00,2,23
201800055401,07,00,2,02
201800055401,07,00,2,23
201800055402,31,00,0,18
201800055403,33,00,2,03
201800055403,33,00,2,01
201800055403,32,00,2,03
201800055404,33,00,2,03
201800055404,10,00,2,01
201800055405,07,00,2,01
201800055405,07,00,2,01
201800055406,34,00,2,01
201800055406,07,00,2,11
201800055407,31,00,2,03
201800055407,07,00,2,01
201800055408,07,00,2,12
201800055408,33,00,2,03
201800055409,07,00,2,01
201800055409,07,00,2,01
201800055410,07,00,2,12
201800055410,07,00,2,01
201800055411,31,00,2,02
201800055411,07,00,2,23
201800055412,10,00,2,01
201800055412,32,00,2,03
201800055413,07,00,2,01
201800055413,33,00,2,21
201800055414,07,00,2,09
201800055414,14,00,2,01
201800055415,10,00,2,13
201800055415,07,04,2,01
201800055416,07,00,2,12
201800055416,07,00,2,01
201800055417,33,00,2,03
201800055417,07,00,2,01
201800055418,15,00,2,12
201800055418,07,00,2,01
201800055419,31,00,2,03
201800055419,10,00,2,11
201800055420,31,00,2,01
201800055420,07,00,2,12
201800055421,34,00,2,11
201800055421,33,00,2,03
201800055422,31,00,2,03
201800055422,07,00,2,11
201800055423,07,00,2,01
201800055423,07,00,2,23
201800055424,33,00,0,02
201800055425,33,00,2,01
201800055425,07,00,2,12
201800055426,07,00,2,23
201800055426,07,01,2,01
201800055426,07,00,2,23
201800055427,13,00,2,12
201800055427,07,00,2,01
201800055428,34,00,2,01
201800055428,07,00,2,11
201800055429,07,00,2,11
201800055429,33,00,2,03
201800055430,07,00,2,01
201800055430,07,00,2,01
201800055431,07,00,2,01
201800055431,07,00,2,01
201800055431,07,00,2,01
201800055431,10,00,2,01
201800055432,07,00,2,11
201800055432,32,00,2,03
201800055433,34,04,0,01
201800055434,07,00,2,01
201800055434,31,00,1,03
201800055435,07,00,2,23
201800055435,07,00,2,01
201800055435,07,00,2,23
201800055436,07,00,2,23
201800055436,10,00,2,23
201800055436,10,00,2,01
201800055436,07,00,2,23
201800055437,07,00,2,13
201800055437,07,00,2,01
201800055438,33,00,2,01
201800055438,07,00,2,01
201800055439,31,00,0,01
201800055440,32,00,2,03
201800055440,07,00,2,22
201800055441,07,00,2,02
201800055441,07,00,2,02
201800055441,07,00,2,02
201800055441,07,00,2,02
201800055442,07,00,2,11
201800055442,31,00,2,03
201800055443,07,00,2,09
201800055443,07,00,2,02
201800055443,07,00,2,02
201800055444,07,00,2,02
201800055444,07,00,2,02
201800055444,07,00,2,09
201800055445,33,00,2,01
201800055445,07,00,2,11
201800055446,10,04,0,13
201800055447,07,00,2,01
201800055447,07,00,2,01
201800055447,13,00,2,12
201800055448,07,00,2,23
201800055448,07,00,2,02
201800055449,07,00,2,02
201800055449,07,00,2,02
201800055449,07,00,2,02
201800055450,33,14,0,12
201800055451,07,00,2,01
201800055451,07,00,2,23
201800055452,10,00,2,01
201800055452,33,00,2,11
201800055452,10,00,2,11
201800055453,32,00,2,03
201800055453,07,00,2,12
201800055454,33,12,0,21
201800055455,07,00,2,23
201800055455,07,00,2,22
201800055455,07,00,2,02
201800055455,31,00,2,03
201800055456,10,04,2,13
201800055456,07,00,2,01
201800055456,07,00,2,01
201800055457,07,00,2,01
201800055457,07,00,2,01
201800055457,10,00,2,01
201800055457,07,00,2,01
201800055457,07,00,2,01
201800055458,33,00,2,01
201800055458,07,00,2,23
201800055459,33,00,2,11
201800055459,07,00,2,00
201800055460,33,14,0,01
201800055461,31,00,2,01
201800055461,07,00,2,11
201800055462,07,00,2,01
201800055462,33,00,2,12
201800055462,10,00,2,01
201800055463,34,00,2,03
201800055463,07,00,2,01
201800055463,33,00,2,01
201800055464,33,00,0,03
201800055465,07,00,2,23
201800055465,33,00,2,02
201800055466,14,00,2,01
201800055466,07,00,2,01
201800055466,07,00,2,11
201800055466,33,00,2,03
201800055467,07,00,2,02
201800055467,31,00,2,02
201800055468,10,00,2,02
201800055468,07,00,2,02
201800055469,07,00,2,01
201800055469,33,00,2,03
201800055469,07,00,2,12
201800055470,31,00,0,12
201800055471,07,00,2,01
201800055471,07,00,2,01
201800055472,31,00,2,03
201800055472,34,00,2,03
201800055473,33,00,2,11
201800055473,32,00,2,03
201800055474,33,00,2,12
201800055474,34,00,2,03
201800055475,07,04,0,13
201800055476,33,00,2,01
201800055476,07,00,2,11
201800055477,30,00,2,05
201800055477,33,00,2,15
201800055478,07,00,2,11
201800055478,33,00,2,03
201800055479,33,00,2,03
201800055479,07,00,2,01
201800055479,34,00,2,18
201800055480,07,00,2,11
201800055480,33,00,2,03
201800055481,07,00,2,22
201800055481,33,00,2,03
201800055482,07,00,2,12
201800055482,33,00,2,03
201800055483,10,00,2,02
201800055483,10,00,2,02
201800055484,31,00,0,03
201800055485,10,00,2,02
201800055485,33,00,2,02
201800055486,10,00,2,11
201800055486,33,00,2,01
201800055487,07,00,2,01
201800055487,33,00,2,01
201800055487,07,00,2,01
201800055488,33,00,2,03
201800055488,07,00,2,01
201800055489,10,00,2,02
201800055489,07,00,2,02
201800055489,07,00,2,02
201800055490,34,00,2,03
201800055490,07,00,2,12
201800055491,07,00,2,02
201800055491,07,00,2,02
201800055492,34,00,2,03
201800055492,34,00,2,12
201800055492,07,00,2,02
201800055492,07,00,2,02
201800055493,10,00,2,23
201800055493,07,00,2,01
201800055493,10,00,2,23
201800055494,07,00,2,01
201800055494,31,00,2,01
201800055495,17,00,2,01
201800055495,07,00,2,09
201800055496,10,00,2,01
201800055496,33,00,2,01
201800055497,07,00,2,23
201800055497,07,00,2,23
201800055497,07,00,2,01
201800055498,07,00,2,01
201800055498,34,00,2,01
201800055498,34,00,2,01
201800055499,07,00,2,01
201800055499,07,00,2,01
201800055499,07,00,2,01
201800055500,07,00,2,01
201800055500,07,00,2,01
201800055500,32,00,2,03
201800055501,10,00,2,01
201800055501,14,00,2,11
201800055501,07,00,2,01
201800055502,33,00,0,01
201800055503,07,00,2,12
201800055503,31,00,2,13
201800055504,31,00,2,02
201800055504,30,00,2,17
201800055505,10,00,2,02
201800055505,07,00,2,02
201800055505,07,00,2,02
201800055506,34,00,2,03
201800055506,33,00,2,03
201800055507,31,00,2,12
201800055507,07,00,2,01
201800055508,07,00,2,12
201800055508,31,00,2,03
201800055509,07,00,2,02
201800055509,07,00,2,02
201800055510,02,04,0,14
201800055511,07,00,2,01
201800055511,07,00,2,14
201800055512,13,00,2,02
201800055512,10,00,2,02
201800055512,10,00,2,02
201800055512,07,00,2,02
201800055513,33,00,2,17
201800055513,34,00,2,03
201800055514,07,00,2,02
201800055514,07,00,2,02
201800055515,34,00,2,02
201800055515,02,00,2,02
201800055516,07,00,2,01
201800055516,10,00,2,01
201800055516,10,00,2,02
201800055516,10,00,2,13
201800055517,07,00,2,12
201800055517,31,00,2,03
201800055518,33,00,2,03
201800055518,07,00,2,12
201800055519,32,00,2,03
201800055519,07,00,2,01
201800055519,07,00,2,01
201800055520,07,00,2,23
201800055520,07,00,2,01
201800055520,07,00,2,23
201800055521,07,00,2,12
201800055521,31,00,2,01
201800055522,32,00,2,03
201800055522,10,00,2,21
201800055523,07,00,2,02
201800055523,31,00,2,03
201800055523,10,00,2,02
201800055524,32,00,2,13
201800055524,10,00,2,01
201800055525,07,00,2,23
201800055525,07,00,2,02
201800055525,07,00,2,01
201800055525,07,00,2,23
201800055526,33,00,2,03
201800055526,32,00,2,03
201800055527,10,00,2,02
201800055527,07,00,2,02
201800055527,33,00,2,03
201800055528,10,00,2,23
201800055528,33,00,2,02
201800055529,33,00,2,21
201800055529,17,00,2,02
201800055529,07,00,2,01
201800055529,07,00,2,21
201800055530,07,00,2,02
201800055530,07,00,2,02
201800055530,07,00,2,02
201800055531,33,00,2,03
201800055531,10,00,2,11
201800055532,07,00,2,01
201800055532,07,00,2,14
201800055533,07,00,2,12
201800055533,32,00,2,01
201800055534,32,00,2,12
201800055534,07,00,2,01
201800055535,07,00,2,12
201800055535,07,00,2,01
201800055535,34,00,2,03
201800055536,33,00,0,02
201800055537,07,00,2,12
201800055537,07,00,2,02
201800055538,34,00,1,01
